lat,long,actual,predicted,residual,resid_pct,sqft,grade,age
47.7504,-122.307,559950,609682,-49732,-8.9,2730,8,1
47.5374,-122.39,715000,793451,-78451,-11.0,1986,8,93
47.5591,-122.267,800000,637978,162021,20.3,2010,8,65
47.775,-122.139,465425,659959,-194534,-41.8,2430,7,48
47.6819,-122.208,1339000,1021288,317711,23.7,2980,9,17
47.5719,-122.39,410000,375028,34971,8.5,1230,7,91
47.7512,-122.329,195000,436274,-241274,-123.7,1280,7,66
47.6937,-122.113,333760,334338,-578,-0.2,1300,7,47
47.5295,-122.179,565000,578072,-13072,-2.3,2620,8,19
47.7247,-122.181,435000,433882,1117,0.3,1270,7,46
47.7003,-122.362,333000,264759,68240,20.5,720,6,73
47.6874,-122.214,765000,420912,344087,45.0,1270,7,59
47.5315,-122.231,1700000,1271479,428520,25.2,4330,11,27
47.453,-122.118,570000,1021461,-451461,-79.2,4000,10,11
47.6074,-122.213,1230000,768712,461287,37.5,2200,8,67
47.4056,-122.176,264900,308170,-43270,-16.3,2040,7,36
47.3857,-122.215,140000,293749,-153749,-109.8,1080,6,107
47.7167,-122.298,290000,291761,-1761,-0.6,1076,7,9
47.4171,-122.202,299000,315454,-16454,-5.5,2010,7,31
47.3715,-122.126,266490,241754,24735,9.3,1810,7,11
47.6939,-122.189,870000,1018149,-148149,-17.0,3210,10,25
47.296,-122.35,429900,465036,-35136,-8.2,2584,8,1
47.7024,-122.35,370000,443775,-73775,-19.9,1560,6,88
47.7595,-122.309,299900,344379,-44479,-14.8,1110,7,36
47.4558,-122.212,313100,477221,-164121,-52.4,2660,7,38
47.7148,-122.101,542000,645790,-103790,-19.1,2220,8,30
47.6972,-122.349,350000,429427,-79427,-22.7,1190,8,17
47.6176,-122.045,515000,496865,18134,3.5,1790,8,26
47.5115,-122.031,820000,746599,73400,9.0,3260,9,8
47.7145,-122.225,520000,470242,49757,9.6,2020,7,29
47.6857,-122.348,500000,580126,-80126,-16.0,1370,7,110
47.5283,-122.32,235000,314067,-79067,-33.6,1010,7,74
47.5469,-122.365,329000,447750,-118750,-36.1,1600,7,68
47.7721,-122.093,274975,936795,-661820,-240.7,3030,9,28
47.4756,-122.301,124000,168758,-44758,-36.1,840,6,66
47.3594,-122.201,342000,393209,-51209,-15.0,1964,9,2
47.5181,-122.267,202000,140922,61077,30.2,590,6,71
47.6993,-122.346,375000,480412,-105412,-28.1,1530,8,6
47.2703,-122.312,310000,422708,-112708,-36.4,2370,8,21
47.7281,-122.232,390000,429481,-39481,-10.1,1600,7,36
47.1795,-122.036,790000,681902,108097,13.7,2640,10,19
47.4504,-122.15,336000,643508,-307508,-91.5,2760,8,46
47.5999,-121.976,728000,806356,-78356,-10.8,3290,9,12
47.7005,-122.358,599000,579310,19689,3.3,1550,7,85
47.4601,-122.36,335000,457007,-122007,-36.4,2100,7,63
47.4565,-122.35,211000,287269,-76269,-36.1,1350,6,74
47.6988,-122.354,405000,473301,-68301,-16.9,1260,7,68
47.7228,-122.369,665000,837665,-172665,-26.0,2080,8,63
47.7374,-122.183,515000,620153,-105153,-20.4,1910,8,45
47.4899,-122.255,385000,524440,-139440,-36.2,2560,8,8
47.5646,-122.184,659500,722387,-62887,-9.5,2620,8,59
47.6768,-122.326,905000,805180,99819,11.0,2980,9,7
47.7775,-122.337,285000,574726,-289726,-101.7,2120,7,61
47.7576,-122.333,375000,535890,-160890,-42.9,1890,7,55
47.5442,-121.996,856000,935118,-79118,-9.2,3620,9,12
47.3076,-122.377,231500,261708,-30208,-13.0,1630,7,42
47.64,-122.285,1565000,801507,763492,48.8,2190,9,58
47.5603,-122.222,855000,728087,126912,14.8,2270,9,50
47.534,-122.346,385000,352136,32863,8.5,1790,7,15
47.7337,-122.121,1215000,1153919,61080,5.0,3820,10,21
47.3666,-122.288,309000,340752,-31752,-10.3,2240,7,47
47.4802,-122.279,269950,411800,-141850,-52.5,1890,8,13
47.588,-122.251,554000,308875,245124,44.2,820,7,47
47.4547,-122.209,312000,306024,5975,1.9,1470,7,42
47.3782,-122.228,344950,453215,-108265,-31.4,2330,7,74
47.3822,-122.32,202200,350407,-148207,-73.3,1330,8,36
47.5497,-122.295,320000,350708,-30708,-9.6,1630,7,61
47.6793,-122.3,348000,330114,17885,5.1,1040,6,90
47.609,-122.314,500000,452400,47599,9.5,930,7,111
47.7724,-122.362,370000,645616,-275616,-74.5,1770,8,49
47.7276,-122.181,460000,491276,-31276,-6.8,1520,7,48
47.6567,-122.392,510000,214098,295901,58.0,680,5,99
47.679,-122.375,765000,563303,201696,26.4,2030,9,0
47.5585,-122.153,860000,750784,109215,12.7,3480,8,36
47.3305,-122.171,390000,535862,-145862,-37.4,2490,9,16
47.6991,-122.13,397500,383404,14095,3.5,1300,7,46
47.587,-122.294,535000,462696,72303,13.5,1610,7,90
47.5717,-122.12,580000,898973,-318973,-55.0,3200,9,48
47.5493,-121.993,705380,646376,59003,8.4,2490,9,12
47.494,-122.165,289000,111807,177192,61.3,1090,6,34
47.4018,-122.037,207000,137994,69005,33.3,1180,6,57
47.7148,-122.212,399000,349111,49888,12.5,1340,7,41
47.2808,-122.225,206000,-47778,253778,123.2,970,5,73
47.6804,-122.288,975000,800603,174396,17.9,2620,10,6
47.7218,-122.306,495000,597725,-102725,-20.8,1770,8,47
47.6825,-122.307,690000,686707,3292,0.5,1610,8,75
47.3286,-122.336,199950,50961,148988,74.5,1010,6,54
47.3668,-122.031,289950,224096,65853,22.7,1670,7,13
47.6571,-122.281,920000,787795,132204,14.4,2730,8,88
47.7471,-122.337,383900,487731,-103831,-27.0,1600,7,50
47.5691,-122.007,449950,410148,39801,8.8,1530,8,21
47.3427,-122.169,511000,748990,-237990,-46.6,3361,10,9
47.3676,-122.312,255000,221008,33991,13.3,1580,7,53
47.3881,-122.234,100000,-44628,144628,144.6,660,4,103
47.674,-122.387,500000,358009,141990,28.4,1220,8,1
47.5555,-122.362,320000,395982,-75982,-23.7,1530,8,2
47.5755,-122.289,480000,601662,-121662,-25.3,2320,7,105
47.3732,-122.295,180000,169747,10252,5.7,940,7,56
47.4406,-122.146,385000,403187,-18187,-4.7,1800,8,47
47.6747,-122.151,401000,370381,30618,7.6,1260,7,32
47.5486,-122.38,315000,136740,178259,56.6,630,5,97
47.4116,-122.293,230000,207423,22576,9.8,1190,7,60
47.7675,-122.267,385000,483978,-98978,-25.7,1710,7,37
47.6604,-122.352,640000,495417,144582,22.6,1560,8,9
47.5801,-122.294,680000,577370,102629,15.1,2220,7,64
47.4038,-122.175,307000,408418,-101418,-33.0,2520,7,28
47.3818,-122.225,308000,274183,33816,11.0,1980,6,83
47.6372,-122.324,653500,474793,178706,27.3,1680,8,1
47.3788,-122.224,175000,10604,164395,93.9,800,5,82
47.5448,-122.288,445000,261364,183635,41.3,1620,7,9
47.4518,-122.179,195000,231230,-36230,-18.6,1430,6,57
47.5421,-122.172,510000,490013,19986,3.9,1990,7,44
47.606,-122.052,861111,980453,-119342,-13.9,3650,10,7
47.7291,-122.363,1102030,1358417,-256387,-23.3,3890,10,65
47.3684,-122.318,259000,212809,46190,17.8,1490,7,49
47.5317,-122.391,870000,814219,55780,6.4,3520,9,9
47.6021,-122.202,605000,303352,301647,49.9,860,7,63
47.4507,-122.152,479950,604063,-124113,-25.9,2570,8,49
47.3388,-122.166,257000,260103,-3103,-1.2,1397,7,50
47.6358,-122.356,792000,655988,136011,17.2,1570,8,100
47.3211,-122.325,253000,184832,68167,26.9,1490,7,27
47.1927,-122.015,285000,123510,161489,56.7,1800,7,21
47.6645,-122.358,770000,879441,-109441,-14.2,2370,8,89
47.6218,-122.237,2500000,1388290,1111709,44.5,4300,11,30
47.5608,-122.082,585000,497132,87867,15.0,1850,8,32
47.4431,-121.772,329000,149087,179912,54.7,1230,7,35
47.5392,-122.278,352800,430436,-77636,-22.0,2080,7,55
47.4909,-122.257,324950,476158,-151208,-46.5,2320,7,56
47.3943,-122.189,215000,197726,17273,8.0,1610,7,39
47.6835,-122.035,528000,448006,79993,15.2,2020,7,12
47.3321,-122.172,334000,405909,-71909,-21.5,2310,8,17
47.6388,-122.103,455000,383502,71497,15.7,1300,7,46
47.7481,-122.3,230000,401827,-171827,-74.7,1060,7,67
47.429,-122.154,310000,314218,-4218,-1.4,1840,7,41
47.5603,-121.894,275000,338078,-63078,-22.9,1390,6,93
47.7211,-122.308,410000,396896,13103,3.2,1330,7,58
47.6726,-122.298,650000,536908,113091,17.4,2100,8,14
47.6059,-122.121,544950,447502,97447,17.9,1830,7,58
47.3662,-122.175,350000,431240,-81240,-23.2,2380,8,18
47.6952,-122.327,738000,765570,-27570,-3.7,2830,9,15
47.7146,-122.279,810000,1043955,-233955,-28.9,3470,8,36
47.3423,-122.063,299000,419821,-120821,-40.4,2050,8,38
47.3648,-122.325,520000,1183750,-663750,-127.6,1960,7,92
47.6322,-122.209,1750000,981191,768808,43.9,3560,10,1
47.6821,-122.38,335000,381896,-46896,-14.0,720,6,108
47.7094,-122.018,741500,579569,161930,21.8,2150,8,5
47.6705,-122.277,766500,737797,28702,3.7,2230,8,68
47.6184,-122.301,507000,263256,243743,48.1,1490,7,10
47.7607,-122.354,500000,724735,-224735,-44.9,2920,8,12
47.5579,-122.129,555000,579344,-24344,-4.4,2350,8,38
47.6842,-122.365,361500,393793,-32293,-8.9,840,6,106
47.4303,-122.067,299950,305319,-5369,-1.8,1410,7,66
47.529,-121.837,201000,288884,-87884,-43.7,1660,6,100
47.4224,-122.159,279000,353764,-74764,-26.8,1630,8,30
47.439,-122.342,513000,605618,-92618,-18.1,2660,8,48
47.7298,-122.355,316000,351705,-35705,-11.3,1130,6,73
47.6898,-122.015,669000,581041,87958,13.1,2470,8,3
47.6852,-122.184,825000,804044,20955,2.5,3070,9,4
47.5374,-122.213,885000,834735,50264,5.7,2640,8,39
47.6599,-122.269,1600000,1243292,356707,22.3,3680,9,79
47.6491,-122.367,749950,637150,112799,15.0,1800,8,74
47.4828,-121.718,452500,398485,54014,11.9,2430,7,30
47.367,-122.031,422000,457713,-35713,-8.5,3200,7,13
47.63,-121.9,180000,126312,53687,29.8,960,5,69
47.6232,-122.043,390000,358166,31833,8.2,1010,8,33
47.3126,-122.023,256000,205446,50553,19.7,1480,7,20
47.3658,-122.176,325000,407069,-82069,-25.3,2070,8,18
47.7072,-122.017,754800,704902,49897,6.6,2770,8,9
47.755,-122.316,244000,362957,-118957,-48.8,960,6,65
47.6131,-122.145,725000,605470,119529,16.5,2480,8,43
47.6997,-122.319,520500,586338,-65838,-12.6,1900,7,75
47.6836,-122.397,455000,431118,23881,5.2,1090,7,73
47.4938,-122.262,178000,348875,-170875,-96.0,1990,7,55
47.7282,-122.337,290000,372751,-82751,-28.5,850,7,67
47.4883,-121.725,688000,807765,-119765,-17.4,3400,10,17
47.5754,-122.071,855000,736554,118445,13.9,2890,9,1
47.5702,-122.38,732000,957506,-225506,-30.8,2670,8,38
47.7089,-122.241,624900,654181,-29281,-4.7,2270,8,48
47.5714,-122.373,775000,756964,18035,2.3,3020,9,7
47.6847,-122.37,724950,752293,-27343,-3.8,1960,8,103
47.3702,-122.078,183000,20900,162099,88.6,870,6,46
47.6055,-122.013,815000,978376,-163376,-20.0,3488,10,17
47.6233,-122.3,780000,953136,-173136,-22.2,2560,8,114
47.4513,-122.119,330000,376491,-46491,-14.1,1940,8,12
47.4075,-122.196,246500,241445,5054,2.1,1270,7,51
47.524,-122.359,372000,417244,-45244,-12.2,2300,7,56
47.5616,-122.275,500000,361442,138557,27.7,1800,7,51
47.7742,-122.166,587000,804656,-217656,-37.1,2550,9,23
47.4931,-122.354,469950,548910,-78960,-16.8,2720,8,7
47.6918,-122.216,1100000,716688,383311,34.8,2190,7,55
47.682,-122.348,825000,658274,166725,20.2,2010,7,89
47.5711,-122.383,650000,768318,-118318,-18.2,2208,8,98
47.2602,-122.219,297300,329296,-31996,-10.8,1980,8,28
47.6979,-122.112,810000,850752,-40752,-5.0,3010,9,19
47.5276,-122.346,245000,217995,27004,11.0,1200,6,72
47.5377,-122.376,385000,439309,-54309,-14.1,1330,7,91
47.3776,-122.314,212000,431935,-219935,-103.7,1900,7,75
47.4434,-122.125,327000,411170,-84170,-25.7,1810,8,31
47.7487,-122.303,276693,416883,-140190,-50.7,1190,7,69
47.6416,-122.355,1175000,890603,284396,24.2,2560,8,92
47.4963,-122.249,157500,165894,-8394,-5.3,1100,6,80
47.5093,-122.184,210000,157967,52032,24.8,860,6,72
47.5338,-122.067,550000,547567,2432,0.4,2490,8,10
47.7283,-122.218,513000,481237,31762,6.2,1930,7,37
47.6175,-122.118,475000,237985,237014,49.9,1270,6,56
47.607,-122.12,394950,388612,6337,1.6,1090,7,58
47.6399,-122.158,1799000,1330747,468252,26.0,3930,12,16
47.5858,-122.393,1250000,969957,280042,22.4,3460,10,8
47.6648,-122.204,550000,246514,303485,55.2,1010,6,73
47.3697,-122.075,255000,131722,123277,48.3,1310,7,21
47.2914,-122.368,215000,151128,63871,29.7,1410,7,33
47.6948,-122.178,889950,822245,67704,7.6,3080,9,1
47.6236,-122.04,430000,397021,32978,7.7,1300,8,34
47.5322,-121.829,208000,261772,-53772,-25.9,1160,6,91
47.3428,-122.278,349950,427766,-77816,-22.2,2632,8,2
47.5999,-122.3,352750,204728,148021,42.0,1060,7,7
47.6095,-122.006,672800,723236,-50436,-7.5,2740,9,18
47.5059,-122.193,320000,420754,-100754,-31.5,2220,7,54
47.6709,-122.406,2475000,1439872,1035127,41.8,4340,11,22
47.5299,-122.387,400000,348911,51088,12.8,1220,7,73
47.5381,-121.86,805000,1045416,-240416,-29.9,4600,9,9
47.6916,-122.188,730000,625498,104501,14.3,2190,8,38
47.5273,-122.265,263300,262428,871,0.3,900,7,64
47.5743,-122.209,865000,665425,199574,23.1,2830,8,36
47.4573,-122.158,325000,293042,31957,9.8,1780,7,39
47.5822,-122.295,515000,553741,-38741,-7.5,2220,7,90
47.714,-122.283,375000,320047,54952,14.7,1240,6,74
47.6884,-122.204,775000,708033,66966,8.6,1980,9,26
47.4853,-122.034,435000,339705,95294,21.9,2220,7,27
47.7193,-122.361,525000,623387,-98387,-18.7,2260,7,68
47.6572,-122.335,525000,539299,-14299,-2.7,1550,7,97
47.7176,-122.241,523000,836541,-313541,-60.0,3180,8,48
47.3473,-122.03,431000,602157,-171157,-39.7,3040,9,8
47.5494,-121.994,699950,659238,40711,5.8,2510,9,12
47.565,-122.144,893880,648780,245099,27.4,2820,8,48
47.6884,-122.374,545000,379420,165579,30.4,1240,8,1
47.6874,-122.168,350000,161242,188757,53.9,1010,6,34
47.727,-122.3,320000,446184,-126184,-39.4,1780,6,68
47.381,-122.033,424950,461895,-36945,-8.7,2480,8,23
47.538,-122.353,233000,386995,-153995,-66.1,1980,7,50
47.3746,-122.189,380000,522865,-142865,-37.6,2864,8,1
47.7184,-122.28,640000,1030362,-390362,-61.0,3040,9,29
47.5736,-122.212,1438890,905818,533071,37.0,3420,10,9
47.4916,-122.308,250000,166897,83102,33.2,800,6,84
47.588,-122.168,957000,702539,254460,26.6,2860,8,49
47.3119,-122.015,240000,72755,167244,69.7,1460,6,38
47.5611,-122.28,545000,257953,287046,52.7,960,7,60
47.5045,-122.33,124000,31845,92154,74.3,1080,5,65
47.6205,-122.3,570000,331986,238013,41.8,1140,8,1
47.5884,-122.291,1072000,1137209,-65209,-6.1,3900,8,68
47.2159,-121.964,220000,136885,83114,37.8,1660,7,42
47.6945,-122.292,760000,713355,46644,6.1,2660,7,93
47.6067,-122.053,769995,724973,45021,5.8,3010,9,1
47.4522,-122.208,360000,513771,-153771,-42.7,2200,8,34
47.6237,-122.228,1650000,1078228,571771,34.7,2920,11,49
47.6901,-122.357,650000,921643,-271643,-41.8,2610,8,105
47.5216,-122.374,364000,332431,31568,8.7,1210,7,93
47.6054,-122.295,740000,1018525,-278525,-37.6,2420,9,108
47.6357,-122.123,465750,355868,109881,23.6,1260,7,56
47.536,-121.877,538500,593234,-54734,-10.2,2500,8,15
47.6741,-122.323,474000,573488,-99488,-21.0,1100,7,107
47.5979,-122.173,809950,767562,42387,5.2,2230,9,56
47.3336,-122.215,160000,26042,133957,83.7,1070,6,32
47.5346,-122.391,670000,615091,54908,8.2,2160,8,61
47.5014,-122.341,334990,455180,-120190,-35.9,2220,8,1
47.2015,-122.005,278500,192912,85587,30.7,1390,8,30
47.6301,-122.301,1385000,1057448,327551,23.6,2930,11,15
47.4238,-122.329,330000,357515,-27515,-8.3,2000,7,55
47.3862,-122.048,429900,679818,-249918,-58.1,3760,8,8
47.3035,-122.382,233000,128351,104648,44.9,1460,7,36
47.5658,-122.389,455000,521835,-66835,-14.7,1340,7,101
47.3187,-122.39,258950,280645,-21695,-8.4,1440,8,30
47.6859,-122.395,555000,565945,-10945,-2.0,1780,7,68
47.7286,-122.168,450000,547327,-97327,-21.6,1780,8,30
47.5389,-121.876,622500,703116,-80616,-13.0,2980,9,15
47.3939,-122.177,340000,433845,-93845,-27.6,2530,7,41
47.597,-121.979,708000,761601,-53601,-7.6,3090,9,10
47.7639,-122.234,230000,304382,-74382,-32.3,1040,6,74
47.6735,-122.332,1008000,756439,251560,25.0,2650,9,14
47.5828,-122.19,600000,206628,393371,65.6,940,6,70
47.467,-122.349,100000,144009,-44009,-44.0,930,6,73
47.6368,-122.216,1775000,1228378,546621,30.8,4320,10,43
47.7125,-122.081,875000,1074885,-199885,-22.8,3030,11,25
47.6027,-122.122,412000,350662,61337,14.9,1320,7,58
47.4212,-122.199,300000,237686,62313,20.8,1280,7,38
47.5569,-122.172,595000,616812,-21812,-3.7,2510,8,51
47.6478,-122.396,540000,461095,78904,14.6,1670,8,13
47.2907,-122.367,265000,172010,92989,35.1,1520,7,34
47.6884,-122.128,505000,643297,-138297,-27.4,2300,8,38
47.5465,-122.384,379950,292443,87506,23.0,870,7,68
47.5477,-122.395,390000,270907,119092,30.5,1280,7,65
47.5655,-122.315,589500,867147,-277647,-47.1,3520,8,86
47.4564,-122.211,325500,399209,-73709,-22.6,2290,7,46
47.5896,-122.083,700000,724146,-24146,-3.4,2830,8,36
47.5373,-122.07,1200000,1341151,-141151,-11.8,4610,11,9
47.452,-122.177,288000,168084,119915,41.6,1190,6,57
47.3451,-122.04,359900,434198,-74298,-20.6,2600,8,10
47.6309,-122.103,664000,733690,-69690,-10.5,3190,8,36
47.5879,-122.304,342500,333005,9494,2.8,1320,8,7
47.559,-122.146,775000,840153,-65153,-8.4,2850,9,39
47.6924,-122.322,490000,436710,53289,10.9,880,7,77
47.4831,-122.296,327200,381571,-54371,-16.6,1440,6,73
47.6233,-122.319,425000,451865,-26865,-6.3,970,7,105
47.4492,-122.2,129000,171319,-42319,-32.8,1150,6,65
47.3613,-122.041,285000,240848,44151,15.5,1890,7,10
47.4193,-122.149,269900,317649,-47749,-17.7,1420,7,58
47.484,-122.111,350000,382940,-32940,-9.4,1860,7,49
47.3019,-122.216,128750,-104823,233573,181.4,880,5,65
47.7372,-122.307,229000,440485,-211485,-92.4,1540,6,62
47.7429,-122.285,795000,1014076,-219076,-27.6,2570,8,67
47.644,-122.319,740000,840169,-100169,-13.5,2050,9,93
47.7522,-122.307,359000,554253,-195253,-54.4,2180,7,65
47.7404,-122.11,323000,339921,-16921,-5.2,1290,7,39
47.2702,-122.29,280000,286297,-6297,-2.2,2190,7,38
47.6343,-122.283,850000,770299,79700,9.4,1540,8,115
47.3727,-122.054,499950,673999,-174049,-34.8,3180,9,37
47.6124,-122.153,685000,676108,8891,1.3,2260,9,37
47.3439,-122.198,334950,371121,-36171,-10.8,1700,8,54
47.7712,-122.392,370000,577820,-207820,-56.2,1060,6,109
47.6038,-122.02,570000,596955,-26955,-4.7,2640,8,17
47.5891,-122.293,619000,807233,-188233,-30.4,1990,8,88
47.6363,-122.371,780000,854357,-74357,-9.5,2520,8,90
47.747,-122.177,555000,834774,-279774,-50.4,2410,9,27
47.7358,-122.17,436000,500588,-64588,-14.8,1770,7,39
47.7391,-122.102,810000,1150154,-340154,-42.0,3480,11,27
47.7097,-122.216,395000,464284,-69284,-17.5,2100,7,54
47.717,-122.101,540000,617894,-77894,-14.4,2180,8,32
47.2639,-122.285,250000,262135,-12135,-4.9,2030,7,46
47.6192,-122.299,487028,444294,42733,8.8,1295,9,8
47.6553,-121.912,272000,358334,-86334,-31.7,1650,7,17
47.4779,-122.122,612995,602901,10093,1.6,3240,8,1
47.4726,-121.99,500000,436191,63808,12.8,1990,8,29
47.5353,-122.352,270000,386194,-116194,-43.0,1300,6,97
47.4695,-122.366,530000,715559,-185559,-35.0,3080,8,50
47.4943,-121.789,399500,603597,-204097,-51.1,2420,7,104
47.6371,-122.058,790000,933001,-143001,-18.1,3180,9,39
47.6575,-122.4,529500,276541,252958,47.8,900,6,71
47.6972,-122.341,280000,337065,-57065,-20.4,800,8,12
47.6939,-122.184,379000,439830,-60830,-16.1,1530,7,29
47.6204,-122.292,669000,556142,112857,16.9,1560,7,100
47.6895,-122.37,552500,427530,124969,22.6,1430,7,66
47.6845,-122.359,1280000,792011,487988,38.1,3080,9,1
47.5858,-122.308,467000,483823,-16823,-3.6,2080,6,106
47.7183,-122.306,385000,388010,-3010,-0.8,1560,6,71
47.7655,-122.35,549950,660971,-111021,-20.2,2160,8,19
47.4168,-122.074,550000,553484,-3484,-0.6,2720,8,30
47.6775,-122.372,555000,629799,-74799,-13.5,1980,7,86
47.7573,-122.07,535000,668368,-133368,-24.9,1960,8,37
47.6499,-122.413,759000,657389,101610,13.4,1980,8,66
47.6981,-122.4,657500,653312,4187,0.6,1620,7,68
47.7236,-122.033,810000,827426,-17426,-2.2,2700,9,8
47.6489,-122.372,550000,451693,98306,17.9,1040,7,106
47.6075,-122.295,774900,496265,278634,36.0,1750,7,112
47.6418,-122.392,1300000,1036425,263574,20.3,4450,9,5
47.3118,-122.34,263000,355317,-92317,-35.1,1790,8,36
47.4676,-122.134,137124,70866,66257,48.3,960,6,45
47.5883,-122.111,1700000,1463911,236088,13.9,2500,8,73
47.701,-122.199,465000,460241,4758,1.0,1430,7,62
47.1947,-122.008,315000,481514,-166514,-52.9,2740,8,22
47.4198,-122.158,267500,288381,-20881,-7.8,2080,7,12
47.587,-122.068,600000,619046,-19046,-3.2,2320,8,41
47.3109,-122.225,142500,58323,84176,59.1,690,5,98
47.6304,-122.218,950000,467935,482064,50.7,1700,7,65
47.6983,-122.389,930000,801685,128314,13.8,2890,9,1
47.6434,-122.409,1650000,1408420,241579,14.6,4285,10,69
47.678,-122.373,900000,590173,309826,34.4,2620,7,58
47.5305,-121.841,282500,162670,119829,42.4,1170,6,73
47.4877,-122.24,315000,350291,-35291,-11.2,1850,7,55
47.7255,-122.327,390000,496746,-106746,-27.4,1640,7,48
47.4476,-122.332,362000,372365,-10365,-2.9,1640,7,52
47.647,-122.369,879000,1040377,-161377,-18.4,3030,9,86
47.7095,-122.075,840000,1120670,-280670,-33.4,3860,10,19
47.639,-122.216,1145000,706792,438207,38.3,2840,8,43
47.345,-122.21,319900,318717,1182,0.4,2475,7,1
47.6557,-122.348,525000,437371,87628,16.7,830,7,91
47.3769,-122.028,340000,370763,-30763,-9.0,2230,8,10
47.4378,-122.16,380000,563329,-183329,-48.2,2390,8,29
47.5275,-122.323,210000,368430,-158430,-75.4,1100,6,115
47.7245,-121.959,468000,627869,-159869,-34.2,3040,7,15
47.3053,-122.0,520000,665584,-145584,-28.0,2280,9,28
47.5323,-122.07,325000,191561,133438,41.1,1150,7,2
47.5116,-122.161,410000,370705,39294,9.6,1880,7,38
47.5506,-122.381,301500,164982,136517,45.3,830,7,10
47.446,-122.175,291970,54378,237591,81.4,680,5,63
47.6369,-122.365,885000,707820,177179,20.0,1313,8,111
47.5491,-122.387,389000,349563,39436,10.1,1350,8,9
47.7015,-122.317,490000,476757,13242,2.7,1600,7,76
47.6201,-122.222,1150000,721795,428204,37.2,2100,8,62
47.6848,-122.398,620000,827938,-207938,-33.5,2540,8,86
47.4052,-122.17,340000,464715,-124715,-36.7,2360,8,23
47.5503,-122.102,1384000,1343026,40973,3.0,4290,11,18
47.6897,-122.175,409900,644290,-234390,-57.2,1590,9,18
47.4125,-122.455,849900,575789,274110,32.3,2280,9,25
47.3634,-122.09,247500,219679,27820,11.2,1710,7,38
47.6366,-122.401,790000,713252,76747,9.7,1790,8,75
47.5172,-122.208,950000,819421,130578,13.7,2700,9,2
47.4369,-122.111,455000,741795,-286795,-63.0,3360,9,14
47.3116,-122.358,221000,192345,28654,13.0,1430,7,28
47.4815,-122.127,625000,766804,-141804,-22.7,3220,9,7
47.6938,-122.34,752000,931008,-179008,-23.8,3810,8,38
